local,total_area_plantada_hectare,total_cacau_semente_hectare
São José do Divino (PI),967,-
São José do Peixe (PI),1194,-
São José do Piauí (PI),5761,-
São Julião (PI),1793,-
São Lourenço do Piauí (PI),1423,-
São Luis do Piauí (PI),1897,-
São Miguel da Baixa Grande (PI),953,-
São Miguel do Fidalgo (PI),1047,-
São Miguel do Tapuio (PI),4740,-
São Pedro do Piauí (PI),3069,-
São Raimundo Nonato (PI),3693,-
Sebastião Barros (PI),1600,-
Sebastião Leal (PI),33354,-
Sigefredo Pacheco (PI),2801,-
Simões (PI),6034,-
Simplício Mendes (PI),2217,-
Socorro do Piauí (PI),1737,-
Sussuapara (PI),520,-
Tamboril do Piauí (PI),1514,-
Tanque do Piauí (PI),2161,-
Teresina (PI),6414,-
União (PI),11807,-
Uruçuí (PI),226325,-
Valença do Piauí (PI),2586,-
Várzea Branca (PI),2770,-
Várzea Grande (PI),871,-
Vera Mendes (PI),1624,-
Vila Nova do Piauí (PI),5400,-
Wall Ferraz (PI),1608,-
Abaiara (CE),2647,-
Acarape (CE),1371,-
Acaraú (CE),18488,-
Acopiara (CE),15310,-
Aiuaba (CE),10201,-
Alcântaras (CE),2709,-
Altaneira (CE),1061,-
Alto Santo (CE),7553,-
Amontada (CE),20831,-
Antonina do Norte (CE),1071,-
Apuiarés (CE),4226,-
Aquiraz (CE),2867,-
Aracati (CE),13304,-
Aracoiaba (CE),10950,-
Ararendá (CE),2175,-
Araripe (CE),8502,-
Aratuba (CE),4543,-
Arneiroz (CE),3482,-
Assaré (CE),7607,-
Aurora (CE),3126,-
Baixio (CE),959,-
Banabuiú (CE),2720,-
Barbalha (CE),2632,-
Barreira (CE),12256,-
Barro (CE),4320,-
Barroquinha (CE),2261,-
Baturité (CE),6617,-
Beberibe (CE),32296,-
Bela Cruz (CE),39460,-
Boa Viagem (CE),17363,-
Brejo Santo (CE),5601,-
Camocim (CE),15604,-
Campos Sales (CE),6966,-
Canindé (CE),21350,-
Capistrano (CE),6316,-
Caridade (CE),15306,-
Cariré (CE),7496,-
Caririaçu (CE),3587,-
Cariús (CE),2980,-
Carnaubal (CE),2116,-
Cascavel (CE),14148,-
Catarina (CE),3407,-
Catunda (CE),15084,-
Caucaia (CE),6486,-
Cedro (CE),2609,-
Chaval (CE),1346,-
Choró (CE),3463,-
Chorozinho (CE),16168,-
Coreaú (CE),2984,-
Crateús (CE),24394,-
Crato (CE),4151,-
Croatá (CE),5275,-
Cruz (CE),17250,-
Deputado Irapuan Pinheiro (CE),6285,-
Ereré (CE),2114,-
Eusébio (CE),115,-
Farias Brito (CE),7201,-
Forquilha (CE),4638,-
Fortaleza (CE),9,-
Fortim (CE),7114,-
Frecheirinha (CE),2331,-
General Sampaio (CE),1892,-
Graça (CE),4242,-
Granja (CE),17023,-
Granjeiro (CE),1132,-
Groaíras (CE),1631,-
Guaiúba (CE),1132,-
Guaraciaba do Norte (CE),13662,-
Guaramiranga (CE),555,-
Hidrolândia (CE),6146,-
Horizonte (CE),2994,-
Ibaretama (CE),3366,-
Ibiapina (CE),7126,-
Ibicuitinga (CE),3793,-
Icapuí (CE),9406,-
Icó (CE),11488,-
Iguatu (CE),11373,-
Independência (CE),15148,-
Ipaporanga (CE),6044,-
Ipaumirim (CE),2022,-
Ipu (CE),12538,-
Ipueiras (CE),5759,-
Iracema (CE),1202,-
Irauçuba (CE),6116,-
Itaiçaba (CE),1096,-
Itaitinga (CE),847,-
Itapajé (CE),9318,-
Itapipoca (CE),40338,-
Itapiúna (CE),5939,-
Itarema (CE),23065,-
Itatira (CE),9697,-
Jaguaretama (CE),2885,-
Jaguaribara (CE),1094,-
Jaguaribe (CE),3182,-
Jaguaruana (CE),3903,-
Jardim (CE),2478,-
Jati (CE),1907,-
Jijoca de Jericoacoara (CE),5974,-
Juazeiro do Norte (CE),1531,-
Jucás (CE),5143,-
Lavras da Mangabeira (CE),3868,-
Limoeiro do Norte (CE),10734,-
Madalena (CE),11766,-
Maracanaú (CE),537,-
Maranguape (CE),2002,-
Marco (CE),11236,-
Martinópole (CE),5780,-
Massapê (CE),4228,-
Mauriti (CE),13400,-
Meruoca (CE),954,-
Milagres (CE),3445,-
Milhã (CE),6430,-
Miraíma (CE),1545,-
Missão Velha (CE),7057,-
Mombaça (CE),17961,-
Monsenhor Tabosa (CE),7585,-
Morada Nova (CE),11483,-
Moraújo (CE),1632,-
Morrinhos (CE),8334,-
Mucambo (CE),3599,-
Mulungu (CE),3848,-
Nova Olinda (CE),2972,-
Nova Russas (CE),2131,-
Novo Oriente (CE),15504,-
Ocara (CE),23633,-
Orós (CE),2701,-
Pacajus (CE),7907,-
Pacatuba (CE),467,-
Pacoti (CE),1801,-
Pacujá (CE),983,-
Palhano (CE),7405,-
Palmácia (CE),2310,-
Paracuru (CE),2883,-
Paraipaba (CE),11236,-
Parambu (CE),20438,2
Paramoti (CE),18060,-
Pedra Branca (CE),13464,-
Penaforte (CE),1806,-
Pentecoste (CE),6408,-
Pereiro (CE),5284,-
Pindoretama (CE),1911,-
Piquet Carneiro (CE),5189,-
Pires Ferreira (CE),5170,-
Poranga (CE),2113,-
Porteiras (CE),3484,-
Potengi (CE),3386,-
Potiretama (CE),5075,-
Quiterianópolis (CE),9692,-
Quixadá (CE),8330,-
Quixelô (CE),3379,-
Quixeramobim (CE),14050,-
Quixeré (CE),4857,-
Redenção (CE),6933,-
Reriutaba (CE),6092,-
Russas (CE),6742,-
Saboeiro (CE),4177,-
Salitre (CE),10494,-
Santana do Acaraú (CE),8551,-
Santana do Cariri (CE),2285,-
Santa Quitéria (CE),32339,-
São Benedito (CE),10994,-
São Gonçalo do Amarante (CE),4903,-
São João do Jaguaribe (CE),1365,-
São Luís do Curu (CE),2116,-
Senador Pompeu (CE),10137,-
Senador Sá (CE),2102,-
Sobral (CE),8696,-
Solonópole (CE),8222,-
Tabuleiro do Norte (CE),2127,-
Tamboril (CE),20403,-
Tarrafas (CE),2806,-
Tauá (CE),22262,-
Tejuçuoca (CE),4997,-
Tianguá (CE),10640,-
Trairi (CE),25129,-
Tururu (CE),11375,-
Ubajara (CE),5766,-
Umari (CE),1794,-
Umirim (CE),4388,-
Uruburetama (CE),5383,-
Uruoca (CE),7017,-
Varjota (CE),5776,-
Várzea Alegre (CE),4120,-
Viçosa do Ceará (CE),13343,-
Acari (RN),198,-
Açu (RN),2813,-
Afonso Bezerra (RN),1498,-
Água Nova (RN),377,-
Alexandria (RN),526,-
Almino Afonso (RN),325,-
Alto do Rodrigues (RN),1678,-
Angicos (RN),500,-
Antônio Martins (RN),787,-
Apodi (RN),4836,-
Areia Branca (RN),1865,-
Arês (RN),8436,-
Campo Grande (RN),865,-
Baía Formosa (RN),20400,-
Baraúna (RN),12474,-
Barcelona (RN),625,-
Bento Fernandes (RN),316,-
Bodó (RN),3603,-
Bom Jesus (RN),2211,-
Brejinho (RN),375,-
Caiçara do Norte (RN),2764,-
Caiçara do Rio do Vento (RN),345,-
Caicó (RN),100,-
Campo Redondo (RN),1105,-
Canguaretama (RN),15746,-
Caraúbas (RN),2125,-
Carnaúba dos Dantas (RN),98,-
Carnaubais (RN),2503,-
Ceará-Mirim (RN),8460,-
Cerro Corá (RN),8765,-
Coronel Ezequiel (RN),836,-
Coronel João Pessoa (RN),671,-
Cruzeta (RN),60,-
Currais Novos (RN),269,-
Doutor Severiano (RN),960,-
Parnamirim (RN),230,-
Encanto (RN),402,-
Equador (RN),302,-
Espírito Santo (RN),172,-
Extremoz (RN),583,-
Felipe Guerra (RN),492,-
Fernando Pedroza (RN),140,-
Florânia (RN),1573,-
Francisco Dantas (RN),461,-
Frutuoso Gomes (RN),491,-
Galinhos (RN),511,-
Goianinha (RN),6473,-
Governador Dix-Sept Rosado (RN),4271,-
Grossos (RN),655,-
Guamaré (RN),1163,-
Ielmo Marinho (RN),2255,-
Ipanguaçu (RN),1995,-
Ipueira (RN),202,-
Itajá (RN),180,-
Itaú (RN),1443,-
Jaçanã (RN),979,-
Jandaíra (RN),810,-
Janduís (RN),406,-
Januário Cicco (RN),2591,-
Japi (RN),442,-
Jardim de Angicos (RN),385,-
Jardim de Piranhas (RN),83,-
Jardim do Seridó (RN),266,-
João Câmara (RN),1156,-
João Dias (RN),395,-
José da Penha (RN),1152,-
Jucurutu (RN),325,-
Jundiá (RN),530,-
Lagoa d'Anta (RN),1754,-
Lagoa de Pedras (RN),474,-
Lagoa de Velhos (RN),532,-
Lagoa Nova (RN),5210,-
Lagoa Salgada (RN),524,-
Lajes (RN),480,-
Lajes Pintadas (RN),448,-
Lucrécia (RN),501,-
Luís Gomes (RN),741,-
Macaíba (RN),3957,-
Macau (RN),622,-
Major Sales (RN),369,-
Marcelino Vieira (RN),788,-
Martins (RN),527,-
Maxaranguape (RN),2127,-
Messias Targino (RN),348,-
Montanhas (RN),180,-
Monte Alegre (RN),705,-
Monte das Gameleiras (RN),962,-
Mossoró (RN),19469,-
Natal (RN),...,...
Nísia Floresta (RN),3423,-
Nova Cruz (RN),847,-
Olho d'Água do Borges (RN),1212,-
Ouro Branco (RN),176,-
Paraná (RN),665,-
Paraú (RN),180,-
Parazinho (RN),637,-
Parelhas (RN),429,-
Rio do Fogo (RN),2504,-
Passa e Fica (RN),1698,-
Passagem (RN),210,-
Patu (RN),768,-
Santa Maria (RN),628,-
Pau dos Ferros (RN),1014,-
Pedra Grande (RN),285,-
Pedra Preta (RN),950,-
Pedro Avelino (RN),650,-
Pedro Velho (RN),3195,-
Pendências (RN),1208,-
Pilões (RN),422,-
Poço Branco (RN),1685,-
Portalegre (RN),801,-
Porto do Mangue (RN),1302,-
Serra Caiada (RN),2802,-
Pureza (RN),7446,-
Rafael Fernandes (RN),198,-
Rafael Godeiro (RN),581,-
Riacho da Cruz (RN),305,-
Riacho de Santana (RN),476,-
Riachuelo (RN),951,-
Rodolfo Fernandes (RN),509,-
Tibau (RN),2980,-
Ruy Barbosa (RN),644,-
Santa Cruz (RN),2393,-
Santana do Matos (RN),3035,-
Santana do Seridó (RN),117,-
Santo Antônio (RN),3737,-
São Bento do Norte (RN),557,-
São Bento do Trairí (RN),668,-
São Fernando (RN),203,-
São Francisco do Oeste (RN),396,-
São Gonçalo do Amarante (RN),1739,-
São João do Sabugi (RN),243,-
São José de Mipibu (RN),5870,-
São José do Campestre (RN),4155,-
São José do Seridó (RN),360,-
São Miguel (RN),2237,-
São Miguel do Gostoso (RN),2358,-
São Paulo do Potengi (RN),1692,-
São Pedro (RN),1406,-
São Rafael (RN),270,-
São Tomé (RN),1141,-
São Vicente (RN),696,-
Senador Elói de Souza (RN),1964,-
Senador Georgino Avelino (RN),284,-
Serra de São Bento (RN),913,-
Serra do Mel (RN),32500,-
Serra Negra do Norte (RN),274,-
Serrinha (RN),400,-
Serrinha dos Pintos (RN),303,-
Severiano Melo (RN),987,-
Sítio Novo (RN),542,-
Taboleiro Grande (RN),287,-
Taipu (RN),4012,-
Tangará (RN),1080,-
Tenente Ananias (RN),440,-
Tenente Laurentino Cruz (RN),3031,-
Tibau do Sul (RN),2600,-
Timbaúba dos Batistas (RN),70,-
Touros (RN),11920,-
Triunfo Potiguar (RN),485,-
Umarizal (RN),711,-
Upanema (RN),1970,-
Várzea (RN),180,-
Venha-Ver (RN),761,-
Vera Cruz (RN),2400,-
Viçosa (RN),160,-
Vila Flor (RN),425,-
Água Branca (PB),1859,-
Aguiar (PB),897,-
Alagoa Grande (PB),6281,-
Alagoa Nova (PB),6470,-
Alagoinha (PB),1239,-
Alcantil (PB),602,-
Algodão de Jandaíra (PB),222,-
Alhandra (PB),3514,-
São João do Rio do Peixe (PB),1540,-
Amparo (PB),703,-
Aparecida (PB),921,-
Araçagi (PB),4760,-
Arara (PB),3015,-
Araruna (PB),3841,-
Areia (PB),3207,-
Areia de Baraúnas (PB),286,-
Areial (PB),1530,-
Aroeiras (PB),1126,-
Assunção (PB),557,-
Baía da Traição (PB),1898,-
Bananeiras (PB),3371,-
Baraúna (PB),790,-
Barra de Santana (PB),278,-
Barra de Santa Rosa (PB),4850,-
Barra de São Miguel (PB),684,-
Bayeux (PB),14,-
Belém (PB),1221,-
Belém do Brejo do Cruz (PB),333,-
Bernardino Batista (PB),512,-
Boa Ventura (PB),615,-
Boa Vista (PB),126,-
Bom Jesus (PB),267,-
Bom Sucesso (PB),723,-
Bonito de Santa Fé (PB),1217,-
Boqueirão (PB),804,-
Igaracy (PB),727,-
Borborema (PB),1344,-
Brejo do Cruz (PB),410,-
Brejo dos Santos (PB),300,-
Caaporã (PB),1588,-
Cabaceiras (PB),281,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),666,-
Cacimba de Areia (PB),569,-
Cacimba de Dentro (PB),3360,-
Cacimbas (PB),1766,-
Caiçara (PB),506,-
Cajazeiras (PB),516,-
Cajazeirinhas (PB),313,-
Caldas Brandão (PB),553,-
Camalaú (PB),329,-
Campina Grande (PB),3874,-
Capim (PB),2024,-
Caraúbas (PB),942,-
Carrapateira (PB),244,-
Casserengue (PB),4828,-
Catingueira (PB),834,-
Catolé do Rocha (PB),615,-
Caturité (PB),756,-
Conceição (PB),1989,-
Condado (PB),505,-
Conde (PB),1590,-
Congo (PB),978,-
Coremas (PB),877,-
Coxixola (PB),512,-
Cruz do Espírito Santo (PB),6725,-
Cubati (PB),2339,-
Cuité (PB),3370,-
Cuitegi (PB),525,-
Cuité de Mamanguape (PB),1607,-
Curral de Cima (PB),1226,-
Curral Velho (PB),456,-
Damião (PB),1765,-
Desterro (PB),1447,-
Vista Serrana (PB),155,-
Diamante (PB),517,-
Dona Inês (PB),2807,-
Duas Estradas (PB),518,-
Emas (PB),780,-
Esperança (PB),3020,-
Fagundes (PB),1971,-
Frei Martinho (PB),760,-
Gado Bravo (PB),910,-
Guarabira (PB),1069,-
Gurinhém (PB),1938,-
Gurjão (PB),612,-
Ibiara (PB),1499,-
Imaculada (PB),2002,-
Ingá (PB),1695,-
Itabaiana (PB),2260,-
Itaporanga (PB),2120,-
Itapororoca (PB),4931,-
Itatuba (PB),1483,-
Jacaraú (PB),3333,-
Jericó (PB),350,-
João Pessoa (PB),225,-
Juarez Távora (PB),1194,-
Juazeirinho (PB),1870,-
Junco do Seridó (PB),1344,-
Juripiranga (PB),4516,-
Juru (PB),2626,-
Lagoa (PB),144,-
Lagoa de Dentro (PB),874,-
Lagoa Seca (PB),1994,-
Lastro (PB),227,-
Livramento (PB),1679,-
Logradouro (PB),338,-
Lucena (PB),2981,-
Mãe d'Água (PB),650,-
Malta (PB),238,-
Mamanguape (PB),8909,-
Manaíra (PB),2513,-
Marcação (PB),3518,-
Mari (PB),3610,-
Marizópolis (PB),499,-
Massaranduba (PB),2513,-
Mataraca (PB),4138,-
Matinhas (PB),2213,-
Mato Grosso (PB),229,-
Maturéia (PB),878,-
Mogeiro (PB),3100,-
Montadas (PB),1253,-
Monte Horebe (PB),596,-
Monteiro (PB),4156,-
Mulungu (PB),1499,-
Natuba (PB),1439,-
Nazarezinho (PB),609,-
Nova Floresta (PB),681,-
Nova Olinda (PB),647,-
Nova Palmeira (PB),708,-
Olho d'Água (PB),1167,-
Olivedos (PB),985,-
Ouro Velho (PB),488,-
Parari (PB),379,-
Passagem (PB),168,-
Patos (PB),432,-
Paulista (PB),293,-
Pedra Branca (PB),643,-
Pedra Lavrada (PB),3080,-
Pedras de Fogo (PB),22827,-
Piancó (PB),1403,-
Picuí (PB),2989,-
Pilar (PB),1135,-
Pilões (PB),2530,-
Pilõezinhos (PB),987,-
Pirpirituba (PB),635,-
Pitimbu (PB),2240,-
Pocinhos (PB),3224,-
Poço Dantas (PB),467,-
Poço de José de Moura (PB),552,-
Pombal (PB),289,-
Prata (PB),1086,-
Princesa Isabel (PB),4362,-
Puxinanã (PB),2614,-
Queimadas (PB),2528,-
Quixaba (PB),190,-
Remígio (PB),1735,-
Pedro Régis (PB),685,-
Riachão (PB),1240,-
Riachão do Bacamarte (PB),416,-
Riachão do Poço (PB),373,-
Riacho de Santo Antônio (PB),129,-
Riacho dos Cavalos (PB),806,-
Rio Tinto (PB),9851,-
Salgadinho (PB),529,-
Salgado de São Félix (PB),567,-
Santa Cecília (PB),778,-
Santa Cruz (PB),220,-
Santa Helena (PB),904,-
Santa Inês (PB),517,-
Santa Luzia (PB),420,-
Santana de Mangueira (PB),1461,-
Santana dos Garrotes (PB),967,-
Joca Claudino (PB),609,-
Santa Rita (PB),16129,-
Santa Teresinha (PB),751,-
Santo André (PB),903,-
São Bento (PB),609,-
São Bentinho (PB),192,-
São Domingos do Cariri (PB),448,-
São Domingos (PB),145,-
São Francisco (PB),256,-
São João do Cariri (PB),715,-
São João do Tigre (PB),810,-
São José da Lagoa Tapada (PB),671,-
São José de Caiana (PB),796,-
São José de Espinharas (PB),2368,-
São José dos Ramos (PB),962,-
São José de Piranhas (PB),1104,-
São José de Princesa (PB),2183,-
São José do Bonfim (PB),436,-
São José do Brejo do Cruz (PB),268,-
São José do Sabugi (PB),514,-
São José dos Cordeiros (PB),906,-
São Mamede (PB),626,-
São Miguel de Taipu (PB),1294,-
São Sebastião de Lagoa de Roça (PB),916,-
São Sebastião do Umbuzeiro (PB),421,-
Sapé (PB),10789,-
São Vicente do Seridó (PB),1356,-
Serra Branca (PB),1430,-
Serra da Raiz (PB),429,-
Serra Grande (PB),610,-
Serra Redonda (PB),618,-
Serraria (PB),1314,-
Sertãozinho (PB),590,-
Sobrado (PB),706,-
Solânea (PB),1902,-
Soledade (PB),942,-
Sossêgo (PB),455,-
Sousa (PB),2354,-
Sumé (PB),2150,-
Tacima (PB),1925,-
Taperoá (PB),2026,-
Tavares (PB),5612,-
Teixeira (PB),2237,-
Tenório (PB),592,-
Triunfo (PB),793,-
Uiraúna (PB),1299,-
Umbuzeiro (PB),675,-
Várzea (PB),309,-
Vieirópolis (PB),447,-
Zabelê (PB),442,-
Abreu e Lima (PE),449,-
Afogados da Ingazeira (PE),3950,-
Afrânio (PE),7700,-
Agrestina (PE),765,-
Água Preta (PE),2940,-
Águas Belas (PE),4504,-
Alagoinha (PE),215,-
Aliança (PE),8659,-
Altinho (PE),1290,-
Amaraji (PE),8022,-
Angelim (PE),1157,-
Araçoiaba (PE),2942,-
Araripina (PE),24700,-
Arcoverde (PE),1060,-
Barra de Guabiraba (PE),1725,-
Barreiros (PE),2790,-
Belém de Maria (PE),1408,-
Belém do São Francisco (PE),5806,-
Belo Jardim (PE),753,-
Betânia (PE),5049,-
Bezerros (PE),1981,-
Bodocó (PE),13550,-
Bom Conselho (PE),3834,-
Bom Jardim (PE),4662,-
Bonito (PE),3080,-
Brejão (PE),766,-
Brejinho (PE),2034,-
Brejo da Madre de Deus (PE),527,-
Buenos Aires (PE),3696,-
Buíque (PE),2710,-
Cabo de Santo Agostinho (PE),7836,-
Cabrobó (PE),4127,-
Cachoeirinha (PE),740,-
Caetés (PE),6537,-
Calçado (PE),4418,-
Calumbi (PE),673,-
Camaragibe (PE),428,-
Camocim de São Félix (PE),120,-
Camutanga (PE),2114,-
Canhotinho (PE),2392,-
Capoeiras (PE),1660,-
Carnaíba (PE),8529,-
Carnaubeira da Penha (PE),3043,-
Carpina (PE),1856,-
Caruaru (PE),1558,-
Casinhas (PE),2465,-
Catende (PE),1454,-
Cedro (PE),2018,-
Chã de Alegria (PE),2725,-
Chã Grande (PE),315,-
Condado (PE),1875,-
Correntes (PE),2430,-
Cortês (PE),1659,-
Cumaru (PE),2556,-
Cupira (PE),480,-
Custódia (PE),8032,-
Dormentes (PE),8111,-
Escada (PE),18450,-
Exu (PE),18235,-
Feira Nova (PE),373,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),2864,-
Flores (PE),16317,-
Floresta (PE),2586,-
Frei Miguelinho (PE),1188,-
Gameleira (PE),9404,-
Garanhuns (PE),3103,-
Glória do Goitá (PE),1957,-
Goiana (PE),10002,-
Granito (PE),1220,-
Gravatá (PE),740,-
Iati (PE),3111,-
Ibimirim (PE),5875,-
Ibirajuba (PE),1060,-
Igarassu (PE),6296,-
Iguaracy (PE),4953,-
Inajá (PE),3315,-
Ingazeira (PE),1198,-
Ipojuca (PE),25693,-
Ipubi (PE),15294,-
Itacuruba (PE),318,-
Itaíba (PE),7836,-
Ilha de Itamaracá (PE),18,-
Itambé (PE),14647,-
Itapetim (PE),3696,-
Itapissuma (PE),1849,-
Itaquitinga (PE),4889,-
Jaboatão dos Guararapes (PE),3049,-
Jaqueira (PE),1020,-
Jataúba (PE),500,-
Jatobá (PE),286,-
João Alfredo (PE),1421,-
Joaquim Nabuco (PE),1270,-
Jucati (PE),5582,-
Jupi (PE),6841,-
Jurema (PE),2770,-
Lagoa do Carro (PE),639,-
Lagoa de Itaenga (PE),2791,-
Lagoa do Ouro (PE),573,-
Lagoa dos Gatos (PE),1386,-
Lagoa Grande (PE),5690,-
Lajedo (PE),1255,-
Limoeiro (PE),3268,-
Macaparana (PE),3796,-
Machados (PE),3361,-
Manari (PE),4115,-
Maraial (PE),727,-
Mirandiba (PE),2840,-
Moreno (PE),6350,-
Nazaré da Mata (PE),5157,-
Olinda (PE),...,...
Orobó (PE),3110,-
Orocó (PE),2576,-
Ouricuri (PE),16560,-
Palmares (PE),1642,-
Palmeirina (PE),218,-
Panelas (PE),2510,-
Paranatama (PE),2115,-
Parnamirim (PE),3775,-
Passira (PE),2088,-
Paudalho (PE),5774,-
Paulista (PE),...,...
Pedra (PE),1866,-
Pesqueira (PE),930,-
Petrolândia (PE),4198,-
Petrolina (PE),29830,-
Poção (PE),925,-
Pombos (PE),1855,-
Primavera (PE),7875,-
Quipapá (PE),1990,-
Quixaba (PE),3260,-
Recife (PE),...,...
Riacho das Almas (PE),993,-
Ribeirão (PE),15788,-
Rio Formoso (PE),10639,-
Sairé (PE),915,-
Salgadinho (PE),1400,-
Salgueiro (PE),1315,-
Saloá (PE),2585,-
Sanharó (PE),2080,-
Santa Cruz (PE),13470,-
Santa Cruz da Baixa Verde (PE),3030,-
Santa Cruz do Capibaribe (PE),302,-
Santa Filomena (PE),11010,-
Santa Maria da Boa Vista (PE),10905,-
Santa Maria do Cambucá (PE),1855,-
Santa Terezinha (PE),3228,-
São Benedito do Sul (PE),625,-
São Bento do Una (PE),6945,-
São Caitano (PE),1300,-
São João (PE),11028,-
São Joaquim do Monte (PE),192,-
São José da Coroa Grande (PE),220,-
São José do Belmonte (PE),5766,-
São José do Egito (PE),9762,-
São Lourenço da Mata (PE),7850,-
São Vicente Férrer (PE),5210,-
Serra Talhada (PE),4809,-
Serrita (PE),4027,-
Sertânia (PE),3303,-
Sirinhaém (PE),25440,-
Moreilândia (PE),2221,-
Solidão (PE),2589,-
Surubim (PE),4202,-
Tabira (PE),9442,-
Tacaimbó (PE),1205,-
Tacaratu (PE),5540,-
Tamandaré (PE),2200,-
Taquaritinga do Norte (PE),2485,-
Terezinha (PE),1083,-
Terra Nova (PE),1003,-
Timbaúba (PE),4749,-
Toritama (PE),...,...
Tracunhaém (PE),4505,-
Trindade (PE),3200,-
Triunfo (PE),1867,-
Tupanatinga (PE),1878,-
Tuparetama (PE),1852,-
Venturosa (PE),143,-
Verdejante (PE),731,-
Vertente do Lério (PE),970,-
Vertentes (PE),1582,-
Vicência (PE),18136,-
Vitória de Santo Antão (PE),6164,-
Xexéu (PE),1605,-
Água Branca (AL),2168,-
Anadia (AL),8436,-
Arapiraca (AL),10180,-
Atalaia (AL),13495,-
Barra de Santo Antônio (AL),3483,-
Barra de São Miguel (AL),2553,-
Batalha (AL),4,-
Belém (AL),328,-
Belo Monte (AL),116,-
Boca da Mata (AL),12261,-
Branquinha (AL),4050,-
Cacimbinhas (AL),180,-
Cajueiro (AL),947,-
Campestre (AL),1224,-
Campo Alegre (AL),12761,-
Campo Grande (AL),86,-
Canapi (AL),899,-
Capela (AL),2196,-
Carneiros (AL),400,-
Chã Preta (AL),1494,-
Coité do Nóia (AL),1038,-
Colônia Leopoldina (AL),3402,-
Coqueiro Seco (AL),413,-
Coruripe (AL),47162,-
Craíbas (AL),3352,-
Delmiro Gouveia (AL),2132,-
Dois Riachos (AL),1415,-
Estrela de Alagoas (AL),759,-
Feira Grande (AL),2827,-
Feliz Deserto (AL),3830,-
Flexeiras (AL),4117,-
Girau do Ponciano (AL),9310,-
Ibateguara (AL),1812,-
Igaci (AL),3883,-
Igreja Nova (AL),4822,-
Inhapi (AL),3012,-
Jacaré dos Homens (AL),25,-
Jacuípe (AL),2394,-
Japaratinga (AL),2314,-
Jaramataia (AL),211,-
Jequiá da Praia (AL),10800,-
Joaquim Gomes (AL),2794,-
Jundiá (AL),1652,-
Junqueiro (AL),12029,-
Lagoa da Canoa (AL),4380,-
Limoeiro de Anadia (AL),7298,-
Maceió (AL),3664,-
Major Isidoro (AL),1163,-
Maragogi (AL),5241,-
Maravilha (AL),1500,-
Marechal Deodoro (AL),12763,-
Maribondo (AL),408,-
Mar Vermelho (AL),56,-
Mata Grande (AL),2877,-
Matriz de Camaragibe (AL),8703,-
Messias (AL),3256,-
Minador do Negrão (AL),380,-
Monteirópolis (AL),160,-
Murici (AL),8706,-
Novo Lino (AL),2692,-
Olho d'Água das Flores (AL),471,-
Olho d'Água do Casado (AL),3003,-
Olho d'Água Grande (AL),145,-
Olivença (AL),872,-
Ouro Branco (AL),550,-
Palestina (AL),42,-
Palmeira dos Índios (AL),3056,-
Pão de Açúcar (AL),3123,-
Pariconha (AL),1757,-
Paripueira (AL),1519,-
Passo de Camaragibe (AL),9348,-
Paulo Jacinto (AL),183,-
Penedo (AL),16716,-
Piaçabuçu (AL),2551,-
Pilar (AL),8200,-
Pindoba (AL),135,-
Piranhas (AL),2415,-
Poço das Trincheiras (AL),2038,-
Porto Calvo (AL),5848,-
Porto de Pedras (AL),3721,-
Porto Real do Colégio (AL),1711,-
Quebrangulo (AL),2341,-
Rio Largo (AL),9085,-
Roteiro (AL),3499,-
Santa Luzia do Norte (AL),985,-
Santana do Ipanema (AL),1668,-
Santana do Mundaú (AL),8115,-
São Brás (AL),478,-
São José da Laje (AL),15495,-
São José da Tapera (AL),4596,-
São Luís do Quitunde (AL),17168,-
São Miguel dos Campos (AL),25365,-
São Miguel dos Milagres (AL),1339,-
São Sebastião (AL),7919,-
Satuba (AL),768,-
Senador Rui Palmeira (AL),1717,-
Tanque d'Arca (AL),380,-
Taquarana (AL),4179,-
Teotônio Vilela (AL),18448,-
Traipu (AL),1800,-
União dos Palmares (AL),4519,-
Viçosa (AL),796,-
Amparo do São Francisco (SE),171,-
Aquidabã (SE),785,-
Aracaju (SE),32,-
Arauá (SE),3364,-
Areia Branca (SE),1730,-
Barra dos Coqueiros (SE),825,-
Boquim (SE),3025,-
Brejo Grande (SE),2124,-
Campo do Brito (SE),825,-
Canhoba (SE),463,-
Canindé de São Francisco (SE),991,-
Capela (SE),5012,-
Carira (SE),27120,-
Carmópolis (SE),801,-
Cedro de São João (SE),211,-
Cristinápolis (SE),4891,-
Cumbe (SE),2756,-
Divina Pastora (SE),871,-
Estância (SE),3900,-
Feira Nova (SE),5000,-
