local,total_area_plantada_hectare,total_cacau_semente_hectare
São João da Canabrava (PI),1826,-
São João da Fronteira (PI),2976,-
São João da Serra (PI),1880,-
São João da Varjota (PI),2997,-
São João do Arraial (PI),580,-
São João do Piauí (PI),2818,-
São José do Divino (PI),2310,-
São José do Peixe (PI),1261,-
São José do Piauí (PI),6584,-
São Julião (PI),4119,-
São Lourenço do Piauí (PI),976,-
São Luis do Piauí (PI),1463,-
São Miguel da Baixa Grande (PI),710,-
São Miguel do Fidalgo (PI),850,-
São Miguel do Tapuio (PI),8257,-
São Pedro do Piauí (PI),2937,-
São Raimundo Nonato (PI),8056,-
Sebastião Barros (PI),1251,-
Sebastião Leal (PI),26303,-
Sigefredo Pacheco (PI),3192,-
Simões (PI),6139,-
Simplício Mendes (PI),3588,-
Socorro do Piauí (PI),1791,-
Sussuapara (PI),1181,-
Tamboril do Piauí (PI),1833,-
Tanque do Piauí (PI),1637,-
Teresina (PI),6947,-
União (PI),10427,-
Uruçuí (PI),176366,-
Valença do Piauí (PI),3441,-
Várzea Branca (PI),2177,-
Várzea Grande (PI),975,-
Vera Mendes (PI),2755,-
Vila Nova do Piauí (PI),5797,-
Wall Ferraz (PI),2131,-
Abaiara (CE),1985,-
Acarape (CE),1729,-
Acaraú (CE),25658,-
Acopiara (CE),21042,-
Aiuaba (CE),13932,-
Alcântaras (CE),3115,-
Altaneira (CE),1610,-
Alto Santo (CE),16941,-
Amontada (CE),21572,-
Antonina do Norte (CE),1318,-
Apuiarés (CE),2076,-
Aquiraz (CE),4317,-
Aracati (CE),18117,-
Aracoiaba (CE),11429,-
Ararendá (CE),1844,-
Araripe (CE),8470,-
Aratuba (CE),4815,-
Arneiroz (CE),2768,-
Assaré (CE),8862,-
Aurora (CE),3594,-
Baixio (CE),858,-
Banabuiú (CE),1267,-
Barbalha (CE),2305,-
Barreira (CE),11873,-
Barro (CE),1636,-
Barroquinha (CE),3615,-
Baturité (CE),8694,-
Beberibe (CE),40574,-
Bela Cruz (CE),37447,-
Boa Viagem (CE),19840,-
Brejo Santo (CE),4268,-
Camocim (CE),13859,-
Campos Sales (CE),8303,-
Canindé (CE),21882,-
Capistrano (CE),7617,-
Caridade (CE),4383,-
Cariré (CE),5116,-
Caririaçu (CE),2871,-
Cariús (CE),4733,-
Carnaubal (CE),3087,-
Cascavel (CE),23884,-
Catarina (CE),5144,-
Catunda (CE),10041,-
Caucaia (CE),11979,-
Cedro (CE),5500,-
Chaval (CE),3109,-
Choró (CE),1431,-
Chorozinho (CE),18901,-
Coreaú (CE),2245,-
Crateús (CE),31333,-
Crato (CE),8781,-
Croatá (CE),5097,-
Cruz (CE),16036,-
Deputado Irapuan Pinheiro (CE),8988,-
Ereré (CE),937,-
Eusébio (CE),389,-
Farias Brito (CE),7202,-
Forquilha (CE),2532,-
Fortaleza (CE),91,-
Fortim (CE),10064,-
Frecheirinha (CE),2410,-
General Sampaio (CE),1665,-
Graça (CE),6723,-
Granja (CE),21193,-
Granjeiro (CE),1468,-
Groaíras (CE),2035,-
Guaiúba (CE),2452,-
Guaraciaba do Norte (CE),10337,-
Guaramiranga (CE),2365,-
Hidrolândia (CE),14460,-
Horizonte (CE),4324,-
Ibaretama (CE),3247,-
Ibiapina (CE),4418,-
Ibicuitinga (CE),6985,-
Icapuí (CE),12080,-
Icó (CE),13934,-
Iguatu (CE),10584,-
Independência (CE),14389,-
Ipaporanga (CE),8029,-
Ipaumirim (CE),2295,-
Ipu (CE),11610,-
Ipueiras (CE),5168,-
Iracema (CE),1487,-
Irauçuba (CE),6988,-
Itaiçaba (CE),1529,-
Itaitinga (CE),698,-
Itapajé (CE),10151,-
Itapipoca (CE),43510,-
Itapiúna (CE),7426,-
Itarema (CE),23906,-
Itatira (CE),9840,-
Jaguaretama (CE),3311,-
Jaguaribara (CE),1137,-
Jaguaribe (CE),2746,-
Jaguaruana (CE),10464,-
Jardim (CE),4893,-
Jati (CE),2200,-
Jijoca de Jericoacoara (CE),6286,-
Juazeiro do Norte (CE),1442,-
Jucás (CE),5937,-
Lavras da Mangabeira (CE),2802,-
Limoeiro do Norte (CE),10637,-
Madalena (CE),7176,-
Maracanaú (CE),333,-
Maranguape (CE),4231,-
Marco (CE),12884,-
Martinópole (CE),6118,-
Massapê (CE),5545,-
Mauriti (CE),6788,-
Meruoca (CE),795,-
Milagres (CE),3932,-
Milhã (CE),5061,-
Miraíma (CE),1401,-
Missão Velha (CE),7961,-
Mombaça (CE),13824,-
Monsenhor Tabosa (CE),10944,-
Morada Nova (CE),20673,-
Moraújo (CE),1194,-
Morrinhos (CE),13242,-
Mucambo (CE),3304,-
Mulungu (CE),5947,-
Nova Olinda (CE),2920,-
Nova Russas (CE),2108,-
Novo Oriente (CE),19270,-
Ocara (CE),25037,-
Orós (CE),3080,-
Pacajus (CE),12378,-
Pacatuba (CE),495,-
Pacoti (CE),4765,-
Pacujá (CE),1156,-
Palhano (CE),15214,-
Palmácia (CE),3215,-
Paracuru (CE),3875,-
Paraipaba (CE),20015,-
Parambu (CE),20117,-
Paramoti (CE),3417,-
Pedra Branca (CE),10657,-
Penaforte (CE),744,-
Pentecoste (CE),8503,-
Pereiro (CE),3756,-
Pindoretama (CE),2747,-
Piquet Carneiro (CE),5017,-
Pires Ferreira (CE),6533,-
Poranga (CE),1508,-
Porteiras (CE),2191,-
Potengi (CE),4374,-
Potiretama (CE),3900,-
Quiterianópolis (CE),7504,-
Quixadá (CE),5773,-
Quixelô (CE),4507,-
Quixeramobim (CE),7519,-
Quixeré (CE),4695,-
Redenção (CE),8397,-
Reriutaba (CE),7928,-
Russas (CE),10390,-
Saboeiro (CE),4130,-
Salitre (CE),11487,-
Santana do Acaraú (CE),15759,-
Santana do Cariri (CE),5043,-
Santa Quitéria (CE),18917,-
São Benedito (CE),9504,-
São Gonçalo do Amarante (CE),9945,-
São João do Jaguaribe (CE),1888,-
São Luís do Curu (CE),3377,-
Senador Pompeu (CE),14275,-
Senador Sá (CE),1455,-
Sobral (CE),8932,-
Solonópole (CE),11444,-
Tabuleiro do Norte (CE),5117,-
Tamboril (CE),12306,-
Tarrafas (CE),3330,-
Tauá (CE),20539,-
Tejuçuoca (CE),3947,-
Tianguá (CE),10059,-
Trairi (CE),27430,-
Tururu (CE),8194,-
Ubajara (CE),4807,-
Umari (CE),1504,-
Umirim (CE),5978,-
Uruburetama (CE),4982,-
Uruoca (CE),10275,-
Varjota (CE),3990,-
Várzea Alegre (CE),4859,-
Viçosa do Ceará (CE),14618,-
Acari (RN),549,-
Açu (RN),1763,-
Afonso Bezerra (RN),987,-
Água Nova (RN),469,-
Alexandria (RN),1110,-
Almino Afonso (RN),625,-
Alto do Rodrigues (RN),1760,-
Angicos (RN),770,-
Antônio Martins (RN),803,-
Apodi (RN),12808,-
Areia Branca (RN),3440,-
Arês (RN),5368,-
Campo Grande (RN),970,-
Baía Formosa (RN),20500,-
Baraúna (RN),7121,-
Barcelona (RN),234,-
Bento Fernandes (RN),259,-
Bodó (RN),4662,-
Bom Jesus (RN),1927,-
Brejinho (RN),6418,-
Caiçara do Norte (RN),2164,-
Caiçara do Rio do Vento (RN),270,-
Caicó (RN),446,-
Campo Redondo (RN),964,-
Canguaretama (RN),15751,-
Caraúbas (RN),4670,-
Carnaúba dos Dantas (RN),248,-
Carnaubais (RN),1753,-
Ceará-Mirim (RN),7127,-
Cerro Corá (RN),7151,-
Coronel Ezequiel (RN),1222,-
Coronel João Pessoa (RN),930,-
Cruzeta (RN),247,-
Currais Novos (RN),1444,-
Doutor Severiano (RN),1031,-
Parnamirim (RN),678,-
Encanto (RN),792,-
Equador (RN),195,-
Espírito Santo (RN),372,-
Extremoz (RN),646,-
Felipe Guerra (RN),583,-
Fernando Pedroza (RN),165,-
Florânia (RN),2232,-
Francisco Dantas (RN),552,-
Frutuoso Gomes (RN),535,-
Galinhos (RN),1314,-
Goianinha (RN),6455,-
Governador Dix-Sept Rosado (RN),2091,-
Grossos (RN),227,-
Guamaré (RN),611,-
Ielmo Marinho (RN),1615,-
Ipanguaçu (RN),2676,-
Ipueira (RN),140,-
Itajá (RN),110,-
Itaú (RN),1705,-
Jaçanã (RN),1451,-
Jandaíra (RN),447,-
Janduís (RN),453,-
Januário Cicco (RN),4188,-
Japi (RN),6,-
Jardim de Angicos (RN),720,-
Jardim de Piranhas (RN),215,-
Jardim do Seridó (RN),353,-
João Câmara (RN),2765,-
João Dias (RN),709,-
José da Penha (RN),1065,-
Jucurutu (RN),582,-
Jundiá (RN),532,-
Lagoa d'Anta (RN),974,-
Lagoa de Pedras (RN),740,-
Lagoa de Velhos (RN),71,-
Lagoa Nova (RN),5471,-
Lagoa Salgada (RN),2602,-
Lajes (RN),400,-
Lajes Pintadas (RN),982,-
Lucrécia (RN),478,-
Luís Gomes (RN),1860,-
Macaíba (RN),12992,-
Macau (RN),790,-
Major Sales (RN),632,-
Marcelino Vieira (RN),1070,-
Martins (RN),1604,-
Maxaranguape (RN),710,-
Messias Targino (RN),206,-
Montanhas (RN),524,-
Monte Alegre (RN),771,-
Monte das Gameleiras (RN),499,-
Mossoró (RN),18178,-
Natal (RN),...,...
Nísia Floresta (RN),3273,-
Nova Cruz (RN),1433,-
Olho d'Água do Borges (RN),230,-
Ouro Branco (RN),152,-
Paraná (RN),713,-
Paraú (RN),200,-
Parazinho (RN),442,-
Parelhas (RN),720,-
Rio do Fogo (RN),1725,-
Passa e Fica (RN),1024,-
Passagem (RN),211,-
Patu (RN),867,-
Santa Maria (RN),420,-
Pau dos Ferros (RN),688,-
Pedra Grande (RN),315,-
Pedra Preta (RN),1700,-
Pedro Avelino (RN),387,-
Pedro Velho (RN),3488,-
Pendências (RN),180,-
Pilões (RN),603,-
Poço Branco (RN),1259,-
Portalegre (RN),2913,-
Porto do Mangue (RN),2500,-
Serra Caiada (RN),925,-
Pureza (RN),2924,-
Rafael Fernandes (RN),347,-
Rafael Godeiro (RN),334,-
Riacho da Cruz (RN),432,-
Riacho de Santana (RN),797,-
Riachuelo (RN),247,-
Rodolfo Fernandes (RN),765,-
Tibau (RN),958,-
Ruy Barbosa (RN),406,-
Santa Cruz (RN),697,-
Santana do Matos (RN),1578,-
Santana do Seridó (RN),152,-
Santo Antônio (RN),956,-
São Bento do Norte (RN),674,-
São Bento do Trairí (RN),456,-
São Fernando (RN),245,-
São Francisco do Oeste (RN),414,-
São Gonçalo do Amarante (RN),1621,-
São João do Sabugi (RN),304,-
São José de Mipibu (RN),5954,-
São José do Campestre (RN),836,-
São José do Seridó (RN),233,-
São Miguel (RN),1749,-
São Miguel do Gostoso (RN),1840,-
São Paulo do Potengi (RN),546,-
São Pedro (RN),1053,-
São Rafael (RN),170,-
São Tomé (RN),729,-
São Vicente (RN),1582,-
Senador Elói de Souza (RN),1481,-
Senador Georgino Avelino (RN),211,-
Serra de São Bento (RN),841,-
Serra do Mel (RN),36700,-
Serra Negra do Norte (RN),229,-
Serrinha (RN),308,-
Serrinha dos Pintos (RN),1368,-
Severiano Melo (RN),5560,-
Sítio Novo (RN),445,-
Taboleiro Grande (RN),379,-
Taipu (RN),2989,-
Tangará (RN),528,-
Tenente Ananias (RN),842,-
Tenente Laurentino Cruz (RN),3912,-
Tibau do Sul (RN),2726,-
Timbaúba dos Batistas (RN),87,-
Touros (RN),14524,-
Triunfo Potiguar (RN),544,-
Umarizal (RN),1038,-
Upanema (RN),745,-
Várzea (RN),595,-
Venha-Ver (RN),1081,-
Vera Cruz (RN),2760,-
Viçosa (RN),362,-
Vila Flor (RN),921,-
Água Branca (PB),1253,-
Aguiar (PB),482,-
Alagoa Grande (PB),4374,-
Alagoa Nova (PB),7786,-
Alagoinha (PB),1616,-
Alcantil (PB),1092,-
Algodão de Jandaíra (PB),-,-
Alhandra (PB),4041,-
São João do Rio do Peixe (PB),752,-
Amparo (PB),577,-
Aparecida (PB),941,-
Araçagi (PB),5702,-
Arara (PB),2452,-
Araruna (PB),1095,-
Areia (PB),3880,-
Areia de Baraúnas (PB),287,-
Areial (PB),1295,-
Aroeiras (PB),2333,-
Assunção (PB),940,-
Baía da Traição (PB),1966,-
Bananeiras (PB),3170,-
Baraúna (PB),275,-
Barra de Santana (PB),1115,-
Barra de Santa Rosa (PB),3630,-
Barra de São Miguel (PB),1044,-
Bayeux (PB),59,-
Belém (PB),1449,-
Belém do Brejo do Cruz (PB),128,-
Bernardino Batista (PB),299,-
Boa Ventura (PB),375,-
Boa Vista (PB),374,-
Bom Jesus (PB),245,-
Bom Sucesso (PB),648,-
Bonito de Santa Fé (PB),3094,-
Boqueirão (PB),1478,-
Igaracy (PB),1036,-
Borborema (PB),1270,-
Brejo do Cruz (PB),443,-
Brejo dos Santos (PB),142,-
Caaporã (PB),4816,-
Cabaceiras (PB),1026,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),427,-
Cacimba de Areia (PB),735,-
Cacimba de Dentro (PB),2940,-
Cacimbas (PB),374,-
Caiçara (PB),996,-
Cajazeiras (PB),1085,-
Cajazeirinhas (PB),337,-
Caldas Brandão (PB),336,-
Camalaú (PB),422,-
Campina Grande (PB),6066,-
Capim (PB),1598,-
Caraúbas (PB),329,-
Carrapateira (PB),270,-
Casserengue (PB),1500,-
Catingueira (PB),460,-
Catolé do Rocha (PB),319,-
Caturité (PB),850,-
Conceição (PB),3872,-
Condado (PB),504,-
Conde (PB),1610,-
Congo (PB),583,-
Coremas (PB),341,-
Coxixola (PB),230,-
Cruz do Espírito Santo (PB),6995,-
Cubati (PB),1635,-
Cuité (PB),2253,-
Cuitegi (PB),602,-
Cuité de Mamanguape (PB),1707,-
Curral de Cima (PB),970,-
Curral Velho (PB),333,-
Damião (PB),265,-
Desterro (PB),155,-
Vista Serrana (PB),322,-
Diamante (PB),454,-
Dona Inês (PB),1339,-
Duas Estradas (PB),579,-
Emas (PB),181,-
Esperança (PB),2798,-
Fagundes (PB),2918,-
Frei Martinho (PB),265,-
Gado Bravo (PB),278,-
Guarabira (PB),1111,-
Gurinhém (PB),1533,-
Gurjão (PB),1009,-
Ibiara (PB),352,-
Imaculada (PB),2307,-
Ingá (PB),1338,-
Itabaiana (PB),2479,-
Itaporanga (PB),613,-
Itapororoca (PB),5765,-
Itatuba (PB),466,-
Jacaraú (PB),2757,-
Jericó (PB),412,-
João Pessoa (PB),251,-
Juarez Távora (PB),1376,-
Juazeirinho (PB),1820,-
Junco do Seridó (PB),1074,-
Juripiranga (PB),5115,-
Juru (PB),1583,-
Lagoa (PB),90,-
Lagoa de Dentro (PB),1069,-
Lagoa Seca (PB),2383,-
Lastro (PB),248,-
Livramento (PB),730,-
Logradouro (PB),257,-
Lucena (PB),3102,-
Mãe d'Água (PB),602,-
Malta (PB),148,-
Mamanguape (PB),10925,-
Manaíra (PB),2325,-
Marcação (PB),3061,-
Mari (PB),3715,-
Marizópolis (PB),205,-
Massaranduba (PB),4401,-
Mataraca (PB),3347,-
Matinhas (PB),2576,-
Mato Grosso (PB),598,-
Maturéia (PB),1208,-
Mogeiro (PB),3632,-
Montadas (PB),1285,-
Monte Horebe (PB),848,-
Monteiro (PB),1323,-
Mulungu (PB),1834,-
Natuba (PB),1222,-
Nazarezinho (PB),1041,-
Nova Floresta (PB),295,-
Nova Olinda (PB),429,-
Nova Palmeira (PB),840,-
Olho d'Água (PB),1046,-
Olivedos (PB),1280,-
Ouro Velho (PB),378,-
Parari (PB),509,-
Passagem (PB),447,-
Patos (PB),740,-
Paulista (PB),577,-
Pedra Branca (PB),782,-
Pedra Lavrada (PB),1800,-
Pedras de Fogo (PB),21878,-
Piancó (PB),1437,-
Picuí (PB),886,-
Pilar (PB),330,-
Pilões (PB),1917,-
Pilõezinhos (PB),1057,-
Pirpirituba (PB),902,-
Pitimbu (PB),5045,-
Pocinhos (PB),4271,-
Poço Dantas (PB),303,-
Poço de José de Moura (PB),716,-
Pombal (PB),430,-
Prata (PB),204,-
Princesa Isabel (PB),3297,-
Puxinanã (PB),3249,-
Queimadas (PB),4467,-
Quixaba (PB),404,-
Remígio (PB),1586,-
Pedro Régis (PB),690,-
Riachão (PB),1114,-
Riachão do Bacamarte (PB),348,-
Riachão do Poço (PB),458,-
Riacho de Santo Antônio (PB),88,-
Riacho dos Cavalos (PB),470,-
Rio Tinto (PB),12283,-
Salgadinho (PB),650,-
Salgado de São Félix (PB),1010,-
Santa Cecília (PB),883,-
Santa Cruz (PB),250,-
Santa Helena (PB),558,-
Santa Inês (PB),131,-
Santa Luzia (PB),649,-
Santana de Mangueira (PB),298,-
Santana dos Garrotes (PB),2128,-
Joca Claudino (PB),340,-
Santa Rita (PB),21128,-
Santa Teresinha (PB),871,-
Santo André (PB),122,-
São Bento (PB),581,-
São Bentinho (PB),253,-
São Domingos do Cariri (PB),188,-
São Domingos (PB),172,-
São Francisco (PB),326,-
São João do Cariri (PB),188,-
São João do Tigre (PB),4,-
São José da Lagoa Tapada (PB),862,-
São José de Caiana (PB),430,-
São José de Espinharas (PB),622,-
São José dos Ramos (PB),1573,-
São José de Piranhas (PB),642,-
São José de Princesa (PB),1073,-
São José do Bonfim (PB),430,-
São José do Brejo do Cruz (PB),156,-
São José do Sabugi (PB),698,-
São José dos Cordeiros (PB),113,-
São Mamede (PB),630,-
São Miguel de Taipu (PB),908,-
São Sebastião de Lagoa de Roça (PB),1327,-
São Sebastião do Umbuzeiro (PB),513,-
Sapé (PB),17896,-
São Vicente do Seridó (PB),1816,-
Serra Branca (PB),689,-
Serra da Raiz (PB),585,-
Serra Grande (PB),207,-
Serra Redonda (PB),1114,-
Serraria (PB),1265,-
Sertãozinho (PB),677,-
Sobrado (PB),1208,-
Solânea (PB),823,-
Soledade (PB),1386,-
Sossêgo (PB),180,-
Sousa (PB),3541,-
Sumé (PB),1033,-
Tacima (PB),1436,-
Taperoá (PB),1636,-
Tavares (PB),8924,-
Teixeira (PB),1925,-
Tenório (PB),1036,-
Triunfo (PB),231,-
Uiraúna (PB),544,-
Umbuzeiro (PB),776,-
Várzea (PB),350,-
Vieirópolis (PB),427,-
Zabelê (PB),22,-
Abreu e Lima (PE),1783,-
Afogados da Ingazeira (PE),10694,-
Afrânio (PE),7000,-
Agrestina (PE),449,-
Água Preta (PE),10227,-
Águas Belas (PE),5931,-
Alagoinha (PE),830,-
Aliança (PE),7428,-
Altinho (PE),861,-
Amaraji (PE),6315,-
Angelim (PE),1371,-
Araçoiaba (PE),1322,-
Araripina (PE),21471,-
Arcoverde (PE),1650,-
Barra de Guabiraba (PE),1305,-
Barreiros (PE),7369,-
Belém de Maria (PE),403,-
Belém do São Francisco (PE),754,-
Belo Jardim (PE),1275,-
Betânia (PE),9023,-
Bezerros (PE),1420,-
Bodocó (PE),5820,-
Bom Conselho (PE),5766,-
Bom Jardim (PE),3148,-
Bonito (PE),3060,-
Brejão (PE),1081,-
Brejinho (PE),2577,-
Brejo da Madre de Deus (PE),566,-
Buenos Aires (PE),3500,-
Buíque (PE),13760,-
Cabo de Santo Agostinho (PE),6610,-
Cabrobó (PE),2505,-
Cachoeirinha (PE),1450,-
Caetés (PE),6764,-
Calçado (PE),9133,-
Calumbi (PE),1658,-
Camaragibe (PE),4320,-
Camocim de São Félix (PE),3052,-
Camutanga (PE),3298,-
Canhotinho (PE),5908,-
Capoeiras (PE),4368,-
Carnaíba (PE),10344,-
Carnaubeira da Penha (PE),554,-
Carpina (PE),2500,-
Caruaru (PE),1000,-
Casinhas (PE),427,-
Catende (PE),1634,-
Cedro (PE),2943,-
Chã de Alegria (PE),3200,-
Chã Grande (PE),385,-
Condado (PE),5159,-
Correntes (PE),1737,-
Cortês (PE),5720,-
Cumaru (PE),3258,-
Cupira (PE),383,-
Custódia (PE),11400,-
Dormentes (PE),7010,-
Escada (PE),6655,-
Exu (PE),13988,-
Feira Nova (PE),200,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),1254,-
Flores (PE),19307,-
Floresta (PE),4445,-
Frei Miguelinho (PE),269,-
Gameleira (PE),10287,-
Garanhuns (PE),3920,-
Glória do Goitá (PE),2300,-
Goiana (PE),14313,-
Granito (PE),260,-
Gravatá (PE),480,-
Iati (PE),3759,-
Ibimirim (PE),4790,-
Ibirajuba (PE),1205,-
Igarassu (PE),8350,-
Iguaracy (PE),5592,-
Inajá (PE),4101,-
Ingazeira (PE),3096,-
Ipojuca (PE),7070,-
Ipubi (PE),9665,-
Itacuruba (PE),75,-
Itaíba (PE),10000,-
Ilha de Itamaracá (PE),90,-
Itambé (PE),15252,-
Itapetim (PE),5044,-
Itapissuma (PE),2344,-
Itaquitinga (PE),9159,-
Jaboatão dos Guararapes (PE),6160,-
Jaqueira (PE),2260,-
Jataúba (PE),536,-
Jatobá (PE),1748,-
João Alfredo (PE),1425,-
Joaquim Nabuco (PE),3375,-
Jucati (PE),7721,-
Jupi (PE),9359,-
Jurema (PE),350,-
Lagoa do Carro (PE),1000,-
Lagoa de Itaenga (PE),1900,-
Lagoa do Ouro (PE),1378,-
Lagoa dos Gatos (PE),1871,-
Lagoa Grande (PE),2187,-
Lajedo (PE),5650,-
Limoeiro (PE),3041,-
Macaparana (PE),2857,-
Machados (PE),6178,-
Manari (PE),12500,-
Maraial (PE),1200,-
Mirandiba (PE),207,-
Moreno (PE),13410,-
Nazaré da Mata (PE),4800,-
Olinda (PE),20,-
Orobó (PE),2249,-
Orocó (PE),2323,-
Ouricuri (PE),22660,-
Palmares (PE),6930,-
Palmeirina (PE),348,-
Panelas (PE),1496,-
Paranatama (PE),3312,-
Parnamirim (PE),193,-
Passira (PE),7169,-
Paudalho (PE),8600,-
Paulista (PE),20,-
Pedra (PE),2010,-
Pesqueira (PE),4300,-
Petrolândia (PE),3688,-
Petrolina (PE),19497,-
Poção (PE),1170,-
Pombos (PE),1370,-
Primavera (PE),7550,-
Quipapá (PE),4304,-
Quixaba (PE),3404,-
Recife (PE),...,...
Riacho das Almas (PE),831,-
Ribeirão (PE),12842,-
Rio Formoso (PE),9258,-
Sairé (PE),8610,-
Salgadinho (PE),257,-
Salgueiro (PE),104,-
Saloá (PE),6676,-
Sanharó (PE),450,-
Santa Cruz (PE),12188,-
Santa Cruz da Baixa Verde (PE),2153,-
Santa Cruz do Capibaribe (PE),263,-
Santa Filomena (PE),8655,-
Santa Maria da Boa Vista (PE),5638,-
Santa Maria do Cambucá (PE),750,-
Santa Terezinha (PE),3380,-
São Benedito do Sul (PE),1201,-
São Bento do Una (PE),13400,-
São Caitano (PE),783,-
São João (PE),15614,-
São Joaquim do Monte (PE),4182,-
São José da Coroa Grande (PE),1363,-
São José do Belmonte (PE),9780,-
São José do Egito (PE),14748,-
São Lourenço da Mata (PE),4060,-
São Vicente Férrer (PE),5701,-
Serra Talhada (PE),14131,-
Serrita (PE),259,-
Sertânia (PE),5000,-
Sirinhaém (PE),19393,-
Moreilândia (PE),1409,-
Solidão (PE),2925,-
Surubim (PE),877,-
Tabira (PE),7612,-
Tacaimbó (PE),3555,-
Tacaratu (PE),4926,-
Tamandaré (PE),3812,-
Taquaritinga do Norte (PE),3132,-
Terezinha (PE),1102,-
Terra Nova (PE),112,-
Timbaúba (PE),9704,-
Toritama (PE),112,-
Tracunhaém (PE),4800,-
Trindade (PE),1240,-
Triunfo (PE),2598,-
Tupanatinga (PE),14600,-
Tuparetama (PE),3446,-
Venturosa (PE),1300,-
Verdejante (PE),165,-
Vertente do Lério (PE),470,-
Vertentes (PE),888,-
Vicência (PE),13911,-
Vitória de Santo Antão (PE),6730,-
Xexéu (PE),4230,-
Água Branca (AL),3257,-
Anadia (AL),8295,-
Arapiraca (AL),11262,-
Atalaia (AL),20190,-
Barra de Santo Antônio (AL),2800,-
Barra de São Miguel (AL),1397,-
Batalha (AL),620,-
Belém (AL),308,-
Belo Monte (AL),3150,-
Boca da Mata (AL),1166,-
Branquinha (AL),4841,-
Cacimbinhas (AL),1060,-
Cajueiro (AL),3867,-
Campestre (AL),3533,-
Campo Alegre (AL),15240,-
Campo Grande (AL),297,-
Canapi (AL),3595,-
Capela (AL),8296,-
Carneiros (AL),1208,-
Chã Preta (AL),467,-
Coité do Nóia (AL),1090,-
Colônia Leopoldina (AL),7702,-
Coqueiro Seco (AL),763,-
Coruripe (AL),49720,-
Craíbas (AL),1335,-
Delmiro Gouveia (AL),2058,-
Dois Riachos (AL),1365,-
Estrela de Alagoas (AL),602,-
Feira Grande (AL),3112,-
Feliz Deserto (AL),3589,-
Flexeiras (AL),5255,-
Girau do Ponciano (AL),7800,-
Ibateguara (AL),3069,-
Igaci (AL),2861,-
Igreja Nova (AL),16274,-
Inhapi (AL),3590,-
Jacaré dos Homens (AL),110,-
Jacuípe (AL),2607,-
Japaratinga (AL),2601,-
Jaramataia (AL),600,-
Jequiá da Praia (AL),16411,-
Joaquim Gomes (AL),3295,-
Jundiá (AL),3576,-
Junqueiro (AL),10435,-
Lagoa da Canoa (AL),3120,-
Limoeiro de Anadia (AL),8925,-
Maceió (AL),9373,-
Major Isidoro (AL),1070,-
Maragogi (AL),8818,-
Maravilha (AL),2237,-
Marechal Deodoro (AL),16097,-
Maribondo (AL),156,-
Mar Vermelho (AL),48,-
Mata Grande (AL),3669,-
Matriz de Camaragibe (AL),9385,-
Messias (AL),7457,-
Minador do Negrão (AL),235,-
Monteirópolis (AL),1590,-
Murici (AL),10918,-
Novo Lino (AL),5108,-
Olho d'Água das Flores (AL),850,-
Olho d'Água do Casado (AL),2707,-
Olho d'Água Grande (AL),375,-
Olivença (AL),1350,-
Ouro Branco (AL),1379,-
Palestina (AL),864,-
Palmeira dos Índios (AL),3005,-
Pão de Açúcar (AL),3015,-
Pariconha (AL),2543,-
Paripueira (AL),2073,-
Passo de Camaragibe (AL),10689,-
Paulo Jacinto (AL),93,-
Penedo (AL),20873,-
Piaçabuçu (AL),2371,-
Pilar (AL),7300,-
Pindoba (AL),703,-
Piranhas (AL),2960,-
Poço das Trincheiras (AL),4274,-
Porto Calvo (AL),9208,-
Porto de Pedras (AL),2550,-
Porto Real do Colégio (AL),1949,-
Quebrangulo (AL),1084,-
Rio Largo (AL),15722,-
Roteiro (AL),8427,-
Santa Luzia do Norte (AL),1791,-
Santana do Ipanema (AL),3552,-
Santana do Mundaú (AL),3667,-
São Brás (AL),212,-
São José da Laje (AL),11927,-
São José da Tapera (AL),4038,-
São Luís do Quitunde (AL),19052,-
São Miguel dos Campos (AL),27028,-
São Miguel dos Milagres (AL),2351,-
São Sebastião (AL),9508,-
Satuba (AL),1460,-
Senador Rui Palmeira (AL),2100,-
Tanque d'Arca (AL),634,-
Taquarana (AL),5463,-
Teotônio Vilela (AL),15998,-
Traipu (AL),4720,-
União dos Palmares (AL),13368,-
Viçosa (AL),1338,-
Amparo do São Francisco (SE),198,-
Aquidabã (SE),1212,-
Aracaju (SE),40,-
Arauá (SE),5818,-
Areia Branca (SE),1430,-
Barra dos Coqueiros (SE),1292,-
Boquim (SE),5447,-
Brejo Grande (SE),4238,-
Campo do Brito (SE),1325,-
Canhoba (SE),740,-
Canindé de São Francisco (SE),1686,-
Capela (SE),10400,-
Carira (SE),35212,-
Carmópolis (SE),1475,-
Cedro de São João (SE),400,-
