local,total_area_plantada_hectare,total_cacau_semente_hectare
Presidente Getúlio (SC),..,-
Presidente Nereu (SC),..,-
Princesa (SC),..,-
Quilombo (SC),..,-
Rancho Queimado (SC),..,-
Rio das Antas (SC),..,-
Rio do Campo (SC),..,-
Rio do Oeste (SC),..,-
Rio dos Cedros (SC),..,-
Rio do Sul (SC),..,-
Rio Fortuna (SC),..,-
Rio Negrinho (SC),..,-
Rio Rufino (SC),..,-
Riqueza (SC),..,-
Rodeio (SC),..,-
Romelândia (SC),..,-
Salete (SC),..,-
Saltinho (SC),..,-
Salto Veloso (SC),..,-
Sangão (SC),..,-
Santa Cecília (SC),..,-
Santa Helena (SC),..,-
Santa Rosa de Lima (SC),..,-
Santa Rosa do Sul (SC),..,-
Santa Terezinha (SC),..,-
Santa Terezinha do Progresso (SC),..,-
Santiago do Sul (SC),..,-
Santo Amaro da Imperatriz (SC),..,-
São Bernardino (SC),..,-
São Bento do Sul (SC),..,-
São Bonifácio (SC),..,-
São Carlos (SC),..,-
São Cristóvão do Sul (SC),..,-
São Domingos (SC),..,-
São Francisco do Sul (SC),..,-
São João do Oeste (SC),..,-
São João Batista (SC),..,-
São João do Itaperiú (SC),..,-
São João do Sul (SC),..,-
São Joaquim (SC),..,-
São José (SC),..,-
São José do Cedro (SC),..,-
São José do Cerrito (SC),..,-
São Lourenço do Oeste (SC),..,-
São Ludgero (SC),..,-
São Martinho (SC),..,-
São Miguel da Boa Vista (SC),..,-
São Miguel do Oeste (SC),..,-
São Pedro de Alcântara (SC),..,-
Saudades (SC),..,-
Schroeder (SC),..,-
Seara (SC),..,-
Serra Alta (SC),..,-
Siderópolis (SC),..,-
Sombrio (SC),..,-
Sul Brasil (SC),..,-
Taió (SC),..,-
Tangará (SC),..,-
Tigrinhos (SC),..,-
Tijucas (SC),..,-
Timbé do Sul (SC),..,-
Timbó (SC),..,-
Timbó Grande (SC),..,-
Três Barras (SC),..,-
Treviso (SC),..,-
Treze de Maio (SC),..,-
Treze Tílias (SC),..,-
Trombudo Central (SC),..,-
Tubarão (SC),..,-
Tunápolis (SC),..,-
Turvo (SC),..,-
União do Oeste (SC),..,-
Urubici (SC),..,-
Urupema (SC),..,-
Urussanga (SC),..,-
Vargeão (SC),..,-
Vargem (SC),..,-
Vargem Bonita (SC),..,-
Vidal Ramos (SC),..,-
Videira (SC),..,-
Vitor Meireles (SC),..,-
Witmarsum (SC),..,-
Xanxerê (SC),..,-
Xavantina (SC),..,-
Xaxim (SC),..,-
Zortéa (SC),..,-
Balneário Rincão (SC),..,-
Aceguá (RS),..,-
Água Santa (RS),..,-
Agudo (RS),..,-
Ajuricaba (RS),..,-
Alecrim (RS),..,-
Alegrete (RS),..,-
Alegria (RS),..,-
Almirante Tamandaré do Sul (RS),..,-
Alpestre (RS),..,-
Alto Alegre (RS),..,-
Alto Feliz (RS),..,-
Alvorada (RS),..,-
Amaral Ferrador (RS),..,-
Ametista do Sul (RS),..,-
André da Rocha (RS),..,-
Anta Gorda (RS),..,-
Antônio Prado (RS),..,-
Arambaré (RS),..,-
Araricá (RS),..,-
Aratiba (RS),..,-
Arroio do Meio (RS),..,-
Arroio do Sal (RS),..,-
Arroio do Padre (RS),..,-
Arroio dos Ratos (RS),..,-
Arroio do Tigre (RS),..,-
Arroio Grande (RS),..,-
Arvorezinha (RS),..,-
Augusto Pestana (RS),..,-
Áurea (RS),..,-
Bagé (RS),..,-
Balneário Pinhal (RS),..,-
Barão (RS),..,-
Barão de Cotegipe (RS),..,-
Barão do Triunfo (RS),..,-
Barracão (RS),..,-
Barra do Guarita (RS),..,-
Barra do Quaraí (RS),..,-
Barra do Ribeiro (RS),..,-
Barra do Rio Azul (RS),..,-
Barra Funda (RS),..,-
Barros Cassal (RS),..,-
Benjamin Constant do Sul (RS),..,-
Bento Gonçalves (RS),..,-
Boa Vista das Missões (RS),..,-
Boa Vista do Buricá (RS),..,-
Boa Vista do Cadeado (RS),..,-
Boa Vista do Incra (RS),..,-
Boa Vista do Sul (RS),..,-
Bom Jesus (RS),..,-
Bom Princípio (RS),..,-
Bom Progresso (RS),..,-
Bom Retiro do Sul (RS),..,-
Boqueirão do Leão (RS),..,-
Bossoroca (RS),..,-
Bozano (RS),..,-
Braga (RS),..,-
Brochier (RS),..,-
Butiá (RS),..,-
Caçapava do Sul (RS),..,-
Cacequi (RS),..,-
Cachoeira do Sul (RS),..,-
Cachoeirinha (RS),..,...
Cacique Doble (RS),..,-
Caibaté (RS),..,-
Caiçara (RS),..,-
Camaquã (RS),..,-
Camargo (RS),..,-
Cambará do Sul (RS),..,-
Campestre da Serra (RS),..,-
Campina das Missões (RS),..,-
Campinas do Sul (RS),..,-
Campo Bom (RS),..,-
Campo Novo (RS),..,-
Campos Borges (RS),..,-
Candelária (RS),..,-
Cândido Godói (RS),..,-
Candiota (RS),..,-
Canela (RS),..,-
Canguçu (RS),..,-
Canoas (RS),..,-
Canudos do Vale (RS),..,-
Capão Bonito do Sul (RS),..,-
Capão da Canoa (RS),..,-
Capão do Cipó (RS),..,-
Capão do Leão (RS),..,-
Capivari do Sul (RS),..,-
Capela de Santana (RS),..,-
Capitão (RS),..,-
Carazinho (RS),..,-
Caraá (RS),..,-
Carlos Barbosa (RS),..,-
Carlos Gomes (RS),..,-
Casca (RS),..,-
Caseiros (RS),..,-
Catuípe (RS),..,-
Caxias do Sul (RS),..,-
Centenário (RS),..,-
Cerrito (RS),..,-
Cerro Branco (RS),..,-
Cerro Grande (RS),..,-
Cerro Grande do Sul (RS),..,-
Cerro Largo (RS),..,-
Chapada (RS),..,-
Charqueadas (RS),..,-
Charrua (RS),..,-
Chiapetta (RS),..,-
Chuí (RS),..,-
Chuvisca (RS),..,-
Cidreira (RS),..,-
Ciríaco (RS),..,-
Colinas (RS),..,-
Colorado (RS),..,-
Condor (RS),..,-
Constantina (RS),..,-
Coqueiro Baixo (RS),..,-
Coqueiros do Sul (RS),..,-
Coronel Barros (RS),..,-
Coronel Bicaco (RS),..,-
Coronel Pilar (RS),..,-
Cotiporã (RS),..,-
Coxilha (RS),..,-
Crissiumal (RS),..,-
Cristal (RS),..,-
Cristal do Sul (RS),..,-
Cruz Alta (RS),..,-
Cruzaltense (RS),..,-
Cruzeiro do Sul (RS),..,-
David Canabarro (RS),..,-
Derrubadas (RS),..,-
Dezesseis de Novembro (RS),..,-
Dilermando de Aguiar (RS),..,-
Dois Irmãos (RS),..,-
Dois Irmãos das Missões (RS),..,-
Dois Lajeados (RS),..,-
Dom Feliciano (RS),..,-
Dom Pedro de Alcântara (RS),..,-
Dom Pedrito (RS),..,-
Dona Francisca (RS),..,-
Doutor Maurício Cardoso (RS),..,-
Doutor Ricardo (RS),..,-
Eldorado do Sul (RS),..,-
Encantado (RS),..,-
Encruzilhada do Sul (RS),..,-
Engenho Velho (RS),..,-
Entre-Ijuís (RS),..,-
Entre Rios do Sul (RS),..,-
Erebango (RS),..,-
Erechim (RS),..,-
Ernestina (RS),..,-
Herval (RS),..,-
Erval Grande (RS),..,-
Erval Seco (RS),..,-
Esmeralda (RS),..,-
Esperança do Sul (RS),..,-
Espumoso (RS),..,-
Estação (RS),..,-
Estância Velha (RS),..,-
Esteio (RS),..,-
Estrela (RS),..,-
Estrela Velha (RS),..,-
Eugênio de Castro (RS),..,-
Fagundes Varela (RS),..,-
Farroupilha (RS),..,-
Faxinal do Soturno (RS),..,-
Faxinalzinho (RS),..,-
Fazenda Vilanova (RS),..,-
Feliz (RS),..,-
Flores da Cunha (RS),..,-
Floriano Peixoto (RS),..,-
Fontoura Xavier (RS),..,-
Formigueiro (RS),..,-
Forquetinha (RS),..,-
Fortaleza dos Valos (RS),..,-
Frederico Westphalen (RS),..,-
Garibaldi (RS),..,-
Garruchos (RS),..,-
Gaurama (RS),..,-
General Câmara (RS),..,-
Gentil (RS),..,-
Getúlio Vargas (RS),..,-
Giruá (RS),..,-
Glorinha (RS),..,-
Gramado (RS),..,-
Gramado dos Loureiros (RS),..,-
Gramado Xavier (RS),..,-
Gravataí (RS),..,-
Guabiju (RS),..,-
Guaíba (RS),..,-
Guaporé (RS),..,-
Guarani das Missões (RS),..,-
Harmonia (RS),..,-
Herveiras (RS),..,-
Horizontina (RS),..,-
Hulha Negra (RS),..,-
Humaitá (RS),..,-
Ibarama (RS),..,-
Ibiaçá (RS),..,-
Ibiraiaras (RS),..,-
Ibirapuitã (RS),..,-
Ibirubá (RS),..,-
Igrejinha (RS),..,-
Ijuí (RS),..,-
Ilópolis (RS),..,-
Imbé (RS),..,-
Imigrante (RS),..,-
Independência (RS),..,-
Inhacorá (RS),..,-
Ipê (RS),..,-
Ipiranga do Sul (RS),..,-
Iraí (RS),..,-
Itaara (RS),..,-
Itacurubi (RS),..,-
Itapuca (RS),..,-
Itaqui (RS),..,-
Itati (RS),..,-
Itatiba do Sul (RS),..,-
Ivorá (RS),..,-
Ivoti (RS),..,-
Jaboticaba (RS),..,-
Jacuizinho (RS),..,-
Jacutinga (RS),..,-
Jaguarão (RS),..,-
Jaguari (RS),..,-
Jaquirana (RS),..,-
Jari (RS),..,-
Jóia (RS),..,-
Júlio de Castilhos (RS),..,-
Lagoa Bonita do Sul (RS),..,-
Lagoão (RS),..,-
Lagoa dos Três Cantos (RS),..,-
Lagoa Vermelha (RS),..,-
Lajeado (RS),..,-
Lajeado do Bugre (RS),..,-
Lavras do Sul (RS),..,-
Liberato Salzano (RS),..,-
Lindolfo Collor (RS),..,-
Linha Nova (RS),..,-
Machadinho (RS),..,-
Maçambará (RS),..,-
Mampituba (RS),..,-
Manoel Viana (RS),..,-
Maquiné (RS),..,-
Maratá (RS),..,-
Marau (RS),..,-
Marcelino Ramos (RS),..,-
Mariana Pimentel (RS),..,-
Mariano Moro (RS),..,-
Marques de Souza (RS),..,-
Mata (RS),..,-
Mato Castelhano (RS),..,-
Mato Leitão (RS),..,-
Mato Queimado (RS),..,-
Maximiliano de Almeida (RS),..,-
Minas do Leão (RS),..,-
Miraguaí (RS),..,-
Montauri (RS),..,-
Monte Alegre dos Campos (RS),..,-
Monte Belo do Sul (RS),..,-
Montenegro (RS),..,-
Mormaço (RS),..,-
Morrinhos do Sul (RS),..,-
Morro Redondo (RS),..,-
Morro Reuter (RS),..,-
Mostardas (RS),..,-
Muçum (RS),..,-
Muitos Capões (RS),..,-
Muliterno (RS),..,-
Não-Me-Toque (RS),..,-
Nicolau Vergueiro (RS),..,-
Nonoai (RS),..,-
Nova Alvorada (RS),..,-
Nova Araçá (RS),..,-
Nova Bassano (RS),..,-
Nova Boa Vista (RS),..,-
Nova Bréscia (RS),..,-
Nova Candelária (RS),..,-
Nova Esperança do Sul (RS),..,-
Nova Hartz (RS),..,-
Nova Pádua (RS),..,-
Nova Palma (RS),..,-
Nova Petrópolis (RS),..,-
Nova Prata (RS),..,-
Nova Ramada (RS),..,-
Nova Roma do Sul (RS),..,-
Nova Santa Rita (RS),..,-
Novo Cabrais (RS),..,-
Novo Hamburgo (RS),..,-
Novo Machado (RS),..,-
Novo Tiradentes (RS),..,-
Novo Xingu (RS),..,-
Novo Barreiro (RS),..,-
Osório (RS),..,-
Paim Filho (RS),..,-
Palmares do Sul (RS),..,-
Palmeira das Missões (RS),..,-
Palmitinho (RS),..,-
Panambi (RS),..,-
Pantano Grande (RS),..,-
Paraí (RS),..,-
Paraíso do Sul (RS),..,-
Pareci Novo (RS),..,-
Parobé (RS),..,-
Passa Sete (RS),..,-
Passo do Sobrado (RS),..,-
Passo Fundo (RS),..,-
Paulo Bento (RS),..,-
Paverama (RS),..,-
Pedras Altas (RS),..,-
Pedro Osório (RS),..,-
Pejuçara (RS),..,-
Pelotas (RS),..,-
Picada Café (RS),..,-
Pinhal (RS),..,-
Pinhal da Serra (RS),..,-
Pinhal Grande (RS),..,-
Pinheirinho do Vale (RS),..,-
Pinheiro Machado (RS),..,-
Pinto Bandeira (RS),..,-
Pirapó (RS),..,-
Piratini (RS),..,-
Planalto (RS),..,-
Poço das Antas (RS),..,-
Pontão (RS),..,-
Ponte Preta (RS),..,-
Portão (RS),..,-
Porto Alegre (RS),..,-
Porto Lucena (RS),..,-
Porto Mauá (RS),..,-
Porto Vera Cruz (RS),..,-
Porto Xavier (RS),..,-
Pouso Novo (RS),..,-
Presidente Lucena (RS),..,-
Progresso (RS),..,-
Protásio Alves (RS),..,-
Putinga (RS),..,-
Quaraí (RS),..,-
Quatro Irmãos (RS),..,-
Quevedos (RS),..,-
Quinze de Novembro (RS),..,-
Redentora (RS),..,-
Relvado (RS),..,-
Restinga Sêca (RS),..,-
Rio dos Índios (RS),..,-
Rio Grande (RS),..,-
Rio Pardo (RS),..,-
Riozinho (RS),..,-
Roca Sales (RS),..,-
Rodeio Bonito (RS),..,-
Rolador (RS),..,-
Rolante (RS),..,-
Ronda Alta (RS),..,-
Rondinha (RS),..,-
Roque Gonzales (RS),..,-
Rosário do Sul (RS),..,-
Sagrada Família (RS),..,-
Saldanha Marinho (RS),..,-
Salto do Jacuí (RS),..,-
Salvador das Missões (RS),..,-
Salvador do Sul (RS),..,-
Sananduva (RS),..,-
Santa Bárbara do Sul (RS),..,-
Santa Cecília do Sul (RS),..,-
Santa Clara do Sul (RS),..,-
Santa Cruz do Sul (RS),..,-
Santa Maria (RS),..,-
Santa Maria do Herval (RS),..,-
Santa Margarida do Sul (RS),..,-
Santana da Boa Vista (RS),..,-
Sant'Ana do Livramento (RS),..,-
Santa Rosa (RS),..,-
Santa Tereza (RS),..,-
Santa Vitória do Palmar (RS),..,-
Santiago (RS),..,-
Santo Ângelo (RS),..,-
Santo Antônio do Palma (RS),..,-
Santo Antônio da Patrulha (RS),..,-
Santo Antônio das Missões (RS),..,-
Santo Antônio do Planalto (RS),..,-
Santo Augusto (RS),..,-
Santo Cristo (RS),..,-
Santo Expedito do Sul (RS),..,-
São Borja (RS),..,-
São Domingos do Sul (RS),..,-
São Francisco de Assis (RS),..,-
São Francisco de Paula (RS),..,-
São Gabriel (RS),..,-
São Jerônimo (RS),..,-
São João da Urtiga (RS),..,-
São João do Polêsine (RS),..,-
São Jorge (RS),..,-
São José das Missões (RS),..,-
São José do Herval (RS),..,-
São José do Hortêncio (RS),..,-
São José do Inhacorá (RS),..,-
São José do Norte (RS),..,-
São José do Ouro (RS),..,-
São José do Sul (RS),..,-
São José dos Ausentes (RS),..,-
São Leopoldo (RS),..,-
São Lourenço do Sul (RS),..,-
São Luiz Gonzaga (RS),..,-
São Marcos (RS),..,-
São Martinho (RS),..,-
São Martinho da Serra (RS),..,-
São Miguel das Missões (RS),..,-
São Nicolau (RS),..,-
São Paulo das Missões (RS),..,-
São Pedro da Serra (RS),..,-
São Pedro das Missões (RS),..,-
São Pedro do Butiá (RS),..,-
São Pedro do Sul (RS),..,-
São Sebastião do Caí (RS),..,-
São Sepé (RS),..,-
São Valentim (RS),..,-
São Valentim do Sul (RS),..,-
São Valério do Sul (RS),..,-
São Vendelino (RS),..,-
São Vicente do Sul (RS),..,-
Sapiranga (RS),..,-
Sapucaia do Sul (RS),..,-
Sarandi (RS),..,-
Seberi (RS),..,-
Sede Nova (RS),..,-
Segredo (RS),..,-
Selbach (RS),..,-
Senador Salgado Filho (RS),..,-
Sentinela do Sul (RS),..,-
Serafina Corrêa (RS),..,-
Sério (RS),..,-
Sertão (RS),..,-
Sertão Santana (RS),..,-
Sete de Setembro (RS),..,-
Severiano de Almeida (RS),..,-
Silveira Martins (RS),..,-
Sinimbu (RS),..,-
Sobradinho (RS),..,-
Soledade (RS),..,-
Tabaí (RS),..,-
Tapejara (RS),..,-
Tapera (RS),..,-
Tapes (RS),..,-
Taquara (RS),..,-
Taquari (RS),..,-
Taquaruçu do Sul (RS),..,-
Tavares (RS),..,-
Tenente Portela (RS),..,-
Terra de Areia (RS),..,-
Teutônia (RS),..,-
Tio Hugo (RS),..,-
Tiradentes do Sul (RS),..,-
Toropi (RS),..,-
Torres (RS),..,-
Tramandaí (RS),..,-
Travesseiro (RS),..,-
Três Arroios (RS),..,-
Três Cachoeiras (RS),..,-
Três Coroas (RS),..,-
Três de Maio (RS),..,-
Três Forquilhas (RS),..,-
Três Palmeiras (RS),..,-
Três Passos (RS),..,-
Trindade do Sul (RS),..,-
Triunfo (RS),..,-
Tucunduva (RS),..,-
Tunas (RS),..,-
Tupanci do Sul (RS),..,-
Tupanciretã (RS),..,-
Tupandi (RS),..,-
Tuparendi (RS),..,-
Turuçu (RS),..,-
Ubiretama (RS),..,-
União da Serra (RS),..,-
Unistalda (RS),..,-
Uruguaiana (RS),..,-
Vacaria (RS),..,-
Vale Verde (RS),..,-
Vale do Sol (RS),..,-
Vale Real (RS),..,-
Vanini (RS),..,-
Venâncio Aires (RS),..,-
Vera Cruz (RS),..,-
Veranópolis (RS),..,-
Vespasiano Corrêa (RS),..,-
Viadutos (RS),..,-
Viamão (RS),..,-
Vicente Dutra (RS),..,-
Victor Graeff (RS),..,-
Vila Flores (RS),..,-
Vila Lângaro (RS),..,-
Vila Maria (RS),..,-
Vila Nova do Sul (RS),..,-
Vista Alegre (RS),..,-
Vista Alegre do Prata (RS),..,-
Vista Gaúcha (RS),..,-
Vitória das Missões (RS),..,-
Westfália (RS),..,-
Xangri-lá (RS),..,-
Água Clara (MS),..,-
Alcinópolis (MS),..,-
Amambai (MS),..,-
Anastácio (MS),..,-
Anaurilândia (MS),..,-
Angélica (MS),..,-
Antônio João (MS),..,-
Aparecida do Taboado (MS),..,-
Aquidauana (MS),..,-
Aral Moreira (MS),..,-
Bandeirantes (MS),..,-
Bataguassu (MS),..,-
Batayporã (MS),..,-
Bela Vista (MS),..,-
Bodoquena (MS),..,-
Bonito (MS),..,-
Brasilândia (MS),..,-
Caarapó (MS),..,-
Camapuã (MS),..,-
Campo Grande (MS),..,-
Caracol (MS),..,-
Cassilândia (MS),..,-
Chapadão do Sul (MS),..,-
Corguinho (MS),..,-
Coronel Sapucaia (MS),..,-
Corumbá (MS),..,-
Costa Rica (MS),..,-
Coxim (MS),..,-
Deodápolis (MS),..,-
Dois Irmãos do Buriti (MS),..,-
Douradina (MS),..,-
Dourados (MS),..,-
Eldorado (MS),..,-
Fátima do Sul (MS),..,-
Figueirão (MS),..,-
Glória de Dourados (MS),..,-
Guia Lopes da Laguna (MS),..,-
Iguatemi (MS),..,-
Inocência (MS),..,-
Itaporã (MS),..,-
Itaquiraí (MS),..,-
Ivinhema (MS),..,-
Japorã (MS),..,-
Jaraguari (MS),..,-
Jardim (MS),..,-
Jateí (MS),..,-
Juti (MS),..,-
Ladário (MS),..,-
Laguna Carapã (MS),..,-
Maracaju (MS),..,-
Miranda (MS),..,-
Mundo Novo (MS),..,-
Naviraí (MS),..,-
Nioaque (MS),..,-
Nova Alvorada do Sul (MS),..,-
Nova Andradina (MS),..,-
Novo Horizonte do Sul (MS),..,-
Paraíso das Águas (MS),..,-
Paranaíba (MS),..,-
Paranhos (MS),..,-
Pedro Gomes (MS),..,-
Ponta Porã (MS),..,-
Porto Murtinho (MS),..,-
Ribas do Rio Pardo (MS),..,-
Rio Brilhante (MS),..,-
Rio Negro (MS),..,-
Rio Verde de Mato Grosso (MS),..,-
Rochedo (MS),..,-
Santa Rita do Pardo (MS),..,-
São Gabriel do Oeste (MS),..,-
Sete Quedas (MS),..,-
Selvíria (MS),..,-
Sidrolândia (MS),..,-
Sonora (MS),..,-
Tacuru (MS),..,-
Taquarussu (MS),..,-
Terenos (MS),..,-
Três Lagoas (MS),..,-
Vicentina (MS),..,-
Acorizal (MT),..,-
Água Boa (MT),..,-
Alta Floresta (MT),..,-
Alto Araguaia (MT),..,-
Alto Boa Vista (MT),..,-
Alto Garças (MT),..,-
Alto Paraguai (MT),..,-
Alto Taquari (MT),..,-
Apiacás (MT),..,-
Araguaiana (MT),..,-
Araguainha (MT),..,-
Araputanga (MT),..,-
Arenápolis (MT),..,-
Aripuanã (MT),..,21
Barão de Melgaço (MT),..,-
Barra do Bugres (MT),..,-
Barra do Garças (MT),..,-
Bom Jesus do Araguaia (MT),..,-
Brasnorte (MT),..,18
Cáceres (MT),..,-
Campinápolis (MT),..,-
Campo Novo do Parecis (MT),..,-
Campo Verde (MT),..,-
Campos de Júlio (MT),..,-
Canabrava do Norte (MT),..,-
Canarana (MT),..,-
Carlinda (MT),..,4
Castanheira (MT),..,-
Chapada dos Guimarães (MT),..,-
Cláudia (MT),..,-
Cocalinho (MT),..,-
Colíder (MT),..,-
Colniza (MT),..,195
Comodoro (MT),..,-
Confresa (MT),..,-
Conquista D'Oeste (MT),..,-
Cotriguaçu (MT),..,189
Cuiabá (MT),..,-
Curvelândia (MT),..,-
Denise (MT),..,-
Diamantino (MT),..,-
Dom Aquino (MT),..,-
Feliz Natal (MT),..,-
Figueirópolis D'Oeste (MT),..,-
Gaúcha do Norte (MT),..,-
General Carneiro (MT),..,-
Glória D'Oeste (MT),..,-
Guarantã do Norte (MT),..,-
Guiratinga (MT),..,-
Indiavaí (MT),..,-
Ipiranga do Norte (MT),..,-
Itanhangá (MT),..,-
Itaúba (MT),..,-
Itiquira (MT),..,-
Jaciara (MT),..,-
Jangada (MT),..,-
Jauru (MT),..,-
Juara (MT),..,-
Juína (MT),..,8
Juruena (MT),..,-
Juscimeira (MT),..,-
Lambari D'Oeste (MT),..,-
Lucas do Rio Verde (MT),..,-
Luciara (MT),..,-
Vila Bela da Santíssima Trindade (MT),..,-
Marcelândia (MT),..,-
Matupá (MT),..,-
Mirassol d'Oeste (MT),..,-
Nobres (MT),..,-
Nortelândia (MT),..,-
Nossa Senhora do Livramento (MT),..,-
Nova Bandeirantes (MT),..,-
Nova Nazaré (MT),..,-
Nova Lacerda (MT),..,-
Nova Santa Helena (MT),..,-
Nova Brasilândia (MT),..,-
Nova Canaã do Norte (MT),..,-
Nova Mutum (MT),..,-
Nova Olímpia (MT),..,-
Nova Ubiratã (MT),..,-
Nova Xavantina (MT),..,-
Novo Mundo (MT),..,18
Novo Horizonte do Norte (MT),..,-
Novo São Joaquim (MT),..,-
Paranaíta (MT),..,4
Paranatinga (MT),..,-
Novo Santo Antônio (MT),..,-
Pedra Preta (MT),..,-
Peixoto de Azevedo (MT),..,-
Planalto da Serra (MT),..,-
Poconé (MT),..,-
Pontal do Araguaia (MT),..,-
Ponte Branca (MT),..,-
Pontes e Lacerda (MT),..,-
Porto Alegre do Norte (MT),..,-
Porto dos Gaúchos (MT),..,-
Porto Esperidião (MT),..,-
Porto Estrela (MT),..,5
Poxoréu (MT),..,-
Primavera do Leste (MT),..,-
Querência (MT),..,-
São José dos Quatro Marcos (MT),..,-
Reserva do Cabaçal (MT),..,-
Ribeirão Cascalheira (MT),..,-
Ribeirãozinho (MT),..,-
Rio Branco (MT),..,-
Santa Carmem (MT),..,-
Santo Afonso (MT),..,-
São José do Povo (MT),..,-
São José do Rio Claro (MT),..,-
São José do Xingu (MT),..,-
São Pedro da Cipa (MT),..,-
Rondolândia (MT),..,2
Rondonópolis (MT),..,-
Rosário Oeste (MT),..,-
Santa Cruz do Xingu (MT),..,-
Salto do Céu (MT),..,-
Santa Rita do Trivelato (MT),..,-
Santa Terezinha (MT),..,-
Santo Antônio do Leste (MT),..,-
Santo Antônio de Leverger (MT),..,-
São Félix do Araguaia (MT),..,-
Sapezal (MT),..,-
Serra Nova Dourada (MT),..,-
Sinop (MT),..,-
Sorriso (MT),..,-
Tabaporã (MT),..,-
Tangará da Serra (MT),..,-
Tapurah (MT),..,-
Terra Nova do Norte (MT),..,3
Tesouro (MT),..,-
Torixoréu (MT),..,-
União do Sul (MT),..,-
Vale de São Domingos (MT),..,-
Várzea Grande (MT),..,-
Vera (MT),..,-
Vila Rica (MT),..,-
Nova Guarita (MT),..,-
Nova Marilândia (MT),..,-
Nova Maringá (MT),..,-
Nova Monte Verde (MT),..,4
Abadia de Goiás (GO),..,-
Abadiânia (GO),..,-
Acreúna (GO),..,-
Adelândia (GO),..,-
Água Fria de Goiás (GO),..,-
Água Limpa (GO),..,-
Águas Lindas de Goiás (GO),..,-
Alexânia (GO),..,-
Aloândia (GO),..,-
Alto Horizonte (GO),..,-
Alto Paraíso de Goiás (GO),..,-
Alvorada do Norte (GO),..,-
Amaralina (GO),..,-
Americano do Brasil (GO),..,-
Amorinópolis (GO),..,-
Anápolis (GO),..,-
Anhanguera (GO),..,-
Anicuns (GO),..,-
Aparecida de Goiânia (GO),..,-
Aparecida do Rio Doce (GO),..,-
Aporé (GO),..,-
Araçu (GO),..,-
Aragarças (GO),..,-
Aragoiânia (GO),..,-
Araguapaz (GO),..,-
Arenópolis (GO),..,-
Aruanã (GO),..,-
Aurilândia (GO),..,-
Avelinópolis (GO),..,-
Baliza (GO),..,-
Barro Alto (GO),..,-
Bela Vista de Goiás (GO),..,-
Bom Jardim de Goiás (GO),..,-
Bom Jesus de Goiás (GO),..,-
Bonfinópolis (GO),..,-
Bonópolis (GO),..,-
Brazabrantes (GO),..,-
Britânia (GO),..,-
Buriti Alegre (GO),..,-
Buriti de Goiás (GO),..,-
Buritinópolis (GO),..,-
Cabeceiras (GO),..,-
Cachoeira Alta (GO),..,-
Cachoeira de Goiás (GO),..,-
Cachoeira Dourada (GO),..,-
Caçu (GO),..,-
Caiapônia (GO),..,-
Caldas Novas (GO),..,-
Caldazinha (GO),..,-
Campestre de Goiás (GO),..,-
Campinaçu (GO),..,-
Campinorte (GO),..,-
Campo Alegre de Goiás (GO),..,-
Campo Limpo de Goiás (GO),..,-
Campos Belos (GO),..,-
Campos Verdes (GO),..,-
Carmo do Rio Verde (GO),..,-
Castelândia (GO),..,-
Catalão (GO),..,-
Caturaí (GO),..,-
Cavalcante (GO),..,-
Ceres (GO),..,-
Cezarina (GO),..,-
Chapadão do Céu (GO),..,-
Cidade Ocidental (GO),..,-
Cocalzinho de Goiás (GO),..,-
Colinas do Sul (GO),..,-
Córrego do Ouro (GO),..,-
Corumbá de Goiás (GO),..,-
Corumbaíba (GO),..,-
Cristalina (GO),..,-
Cristianópolis (GO),..,-
Crixás (GO),..,-
Cromínia (GO),..,-
Cumari (GO),..,-
Damianópolis (GO),..,-
Damolândia (GO),..,-
Davinópolis (GO),..,-
Diorama (GO),..,-
Doverlândia (GO),..,-
Edealina (GO),..,-
Edéia (GO),..,-
Estrela do Norte (GO),..,-
Faina (GO),..,-
Fazenda Nova (GO),..,-
Firminópolis (GO),..,-
Flores de Goiás (GO),..,-
Formosa (GO),..,-
Formoso (GO),..,-
Gameleira de Goiás (GO),..,-
Divinópolis de Goiás (GO),..,-
Goianápolis (GO),..,-
Goiandira (GO),..,-
Goianésia (GO),..,-
Goiânia (GO),..,-
Goianira (GO),..,-
Goiás (GO),..,-
Goiatuba (GO),..,-
Gouvelândia (GO),..,-
Guapó (GO),..,-
Guaraíta (GO),..,-
Guarani de Goiás (GO),..,-
Guarinos (GO),..,-
Heitoraí (GO),..,-
Hidrolândia (GO),..,-
Hidrolina (GO),..,-
Iaciara (GO),..,-
Inaciolândia (GO),..,-
Indiara (GO),..,-
Inhumas (GO),..,-
Ipameri (GO),..,-
Ipiranga de Goiás (GO),..,-
Iporá (GO),..,-
Israelândia (GO),..,-
Itaberaí (GO),..,-
Itaguari (GO),..,-
Itaguaru (GO),..,-
Itajá (GO),..,-
Itapaci (GO),..,-
Itapirapuã (GO),..,-
Itapuranga (GO),..,-
Itarumã (GO),..,-
Itauçu (GO),..,-
Itumbiara (GO),..,-
Ivolândia (GO),..,-
Jandaia (GO),..,-
Jaraguá (GO),..,-
Jataí (GO),..,-
Jaupaci (GO),..,-
Jesúpolis (GO),..,-
Joviânia (GO),..,-
Jussara (GO),..,-
Lagoa Santa (GO),..,-
Leopoldo de Bulhões (GO),..,-
Luziânia (GO),..,-
Mairipotaba (GO),..,-
